candidate_id,expression_hash,run,source_round,generator_arm,generator_route,source_generator,source_lane,factor_lane,field_family,primitive_family,event_state_family,horizon_bucket,turnover_bucket,family_id,motif_id,subtree_hashes,phase3ca_proxy_quality,proxy_quality,aligned_ic_mean,spread_hit_rate,mean_one_way_turnover,fields,expression,train_reward,train_day_sortino,train_minute_sortino,train_worst_horizon_day_sortino,train_median_horizon_day_sortino,train_horizon_sortino_stdev,train_day_mcmc_p25,train_day_mcmc_prob_gt_0,train_mean_one_way_turnover,validation_day_sortino,validation_day_mcmc_prob_gt_0,holdout_day_sortino,holdout_day_mcmc_prob_gt_0,inherited_blockers,train_reward_blockers,train_reward_decision,seed,round_id,parent_id,mutation_type,blocker_flags,validation_mcmc_prob_gt_0,holdout_mcmc_prob_gt_0,parallel_chunk_id
phase3cp_03586,30c981203e75e0207e2703fd,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,172db570f50b90a1a8,a7dacb4f100a851418,e7816dcacee0,0.22152446,0.0380188,0.0380188,0.55322632,0.58,close|high|low|vol,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Delta($vol,30))))",-1.01643243,-0.81759689,-0.81759689,-0.9224027,-0.78230229,0.12370871,-0.84013585,0,0.77416839,-0.86231305,0,-0.87540167,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_00100,dfd87f141b669f015caa68ea,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_intraday_return::rx_flow_amount_volume::slow_product,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,low_turnover,c9d20b1c6f587adf41,f09df7aa8ac33f1971,188dc67314b8,0.23698117,0.03859098,0.03859098,0.55402737,0.28,intraday_ret_from_open|volume,"CSRank(Mul(Delay(Mean(ZScore(Delta($intraday_ret_from_open,30)),15),2),Mean(ZScore(Delta($volume,2)),30)))",-1.01650397,-0.84560963,-0.84560963,-0.94869504,-0.82506232,0.15756739,-0.86840127,0,0.73741955,-0.8435384,0,-0.89889562,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_03591,d4ba98c3308d036b0fc84269,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,183954f1349680474a,96a52abaaf83a481c2,f56ed65033ae,0.22625894,0.03940326,0.03940326,0.55516456,0.58,close|high|low|volume,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),20))),ZScore(Delta($volume,30))))",-1.0167414,-0.81759689,-0.81759689,-0.9224027,-0.78230229,0.12370871,-0.84168071,0,0.77416839,-0.86231305,0,-0.87540167,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,5
phase3cp_03612,012890f9da356560418f7c5f,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,9670239aac77740f05,172bd631324dfbd0a6,8972b44d03d6,0.21891986,0.03725735,0.03725735,0.55216029,0.58,intraday_ret_from_open|vol,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($vol,30))))",-1.01685908,-0.80060344,-0.80060344,-0.95479477,-0.77576515,0.16325251,-0.8261515,0,0.78013093,-0.82395763,0,-0.77843777,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_00076,ea82255786522f7689c0f40d,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_intraday_return::rx_range_location::slow_product,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,cd17e6ccd3ff85ab5d,5008b7de001fccc90a,dfaab02ba467,0.23968075,0.03938044,0.03938044,0.55513262,0.28,high|intraday_ret_from_open|low|open,"CSRank(Mul(Delay(Mean(ZScore(Delta($intraday_ret_from_open,8)),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30)))",-1.01855659,-0.81667492,-0.81667492,-0.93637497,-0.77233605,0.14561816,-0.84030546,0,0.77297407,-0.55980494,0,-0.82046147,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,6
phase3cp_00047,9686749708bd90d64144aea7,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::rx_intraday_price_location::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,112a66c2311e4feec5,dbbb163ab1ca85fc14,7f54f6df8ec2,0.24137153,0.03987463,0.03987463,0.55582448,0.28,close|high|low|vwap,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),8))),15),2),Mean(ZScore(Delta($vwap,10)),30)))",-1.02251876,-0.79770766,-0.79770766,-0.95949521,-0.77705554,0.18686697,-0.82224801,0,0.78927485,-0.83491737,0,-0.84375635,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_00080,c3c458208800a67c9dbfeeda,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_intraday_return::rx_range_location::slow_product,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,cd17e6ccd3ff85ab5d,5008b7de001fccc90a,dfaab02ba467,0.2396519,0.03937187,0.03937187,0.55512062,0.28,high|intraday_ret_from_open|low|open,"CSRank(Mul(Delay(Mean(ZScore(Delta($intraday_ret_from_open,8)),15),2),Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8)),30)))",-1.02310904,-0.82316145,-0.82316145,-0.93460147,-0.77618582,0.14476077,-0.84772993,0,0.77289852,-0.51965516,0.00333333,-0.82317797,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.00333333,0.0,5
phase3cp_03672,91f5525d536dc719f552d574,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_atom::rx_intraday_price_location::rank,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,d103e9662a2074adae,cfc8b5d6906976f9f6,b22a614d6bb9,0.22068321,0.03777283,0.03777283,0.55288196,0.58,vwap,"CSRank(ZScore(Div(Mean($vwap,2),Add(Abs(Mean($vwap,5)),0.000001))))",-1.02438094,-0.81598983,-0.81598983,-0.91226061,-0.76836179,0.11220683,-0.84261643,0,0.78866413,-0.84686652,0,-0.8054132,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,6
phase3cp_04024,dd57efd48acfe6215b4220cf,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,0ac166591bd2160102,adc6cfd8fd4117d879,0d56cfd406dd,0.23446812,0.03785623,0.03785623,0.55299873,0.42,intraday_ret_from_open|vwap,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($vwap,10))))",-1.02567515,-0.82453241,-0.82453241,-0.94161548,-0.79956782,0.13933419,-0.8462193,0,0.77337946,-0.76264042,0,-0.74298292,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,6
phase3cp_01516,5d755e3c1de6ed1a9fd80ab8,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw2-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,83fe164fb0ab2043fd,bb78381f1daacb8d7d,15ca1c07f44a,0.23506876,0.03803174,0.03803174,0.55324444,0.34,close|ctx_sent_tiandi_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_tiandi_num,60,0.8)),30)))",-1.02585832,-0.77832543,-0.77832543,-0.95650084,-0.73436696,0.15954164,-0.82682706,0,0.80771828,-0.85905035,0,-0.85556502,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,5
phase3cp_03708,f8ba52abb25749e03a45bbfb,search_outputs,challenger_repair/round1_scheduler_controlled,challenger_repair,future-phase3cr-repair,phase3cp_challenger_repair_from_co,phase3cp_challenger_repair_from_co,cem_interaction::rx_intraday_return::rx_flow_amount_volume::signed_state,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,5e8fc540109e4131ed,78b0d24bf7d6e06fc8,7c5dcd5ad5a1,0.22411984,0.03877765,0.03877765,0.55428871,0.58,intraday_ret_from_open|volume,"CSRank(Mul(Sign(ZScore(Delta($intraday_ret_from_open,30))),ZScore(Delta($volume,10))))",-1.02594217,-0.85102541,-0.85102541,-0.94755509,-0.80491231,0.12525418,-0.87313545,0,0.74514977,-0.85111095,0,-0.77114953,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc,HOLD_TRAIN_REWARD,,challenger_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01527,4e4d0243b1eba8b863157ef4,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw2-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,dd99a7e7565734489b,cfa5129c8b763601d8,029521bcf6e1,0.23267476,0.03733174,0.03733174,0.55226444,0.34,close|ctx_sent_mian_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_mian_num,60,0.8)),30)))",-1.02600937,-0.77832543,-0.77832543,-0.95650084,-0.73436696,0.15954164,-0.82758233,0,0.80771828,-0.85905035,0,-0.85556502,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_01557,17aba7fd9cebe85bbc80ddf7,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw2-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware_interaction::rx_range_location::coverage_guarded_context::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,f3ff1fae992196f01c,bcf3b9bc91aa2ddc98,f4990f08b40a,0.23267476,0.03733174,0.03733174,0.55226444,0.34,close|ctx_sent_down_num|high|low,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),15),2),Mean(CSRank(ValidRatioGate($ctx_sent_down_num,60,0.8)),30)))",-1.02600937,-0.77832543,-0.77832543,-0.95650084,-0.73436696,0.15954164,-0.82758233,0,0.80771828,-0.85905035,0,-0.85556502,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00393,96c712d90dbf8eed0f83031b,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware::rx_range_location::slow_change,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,ae89183b4d2df75aa5,f23a3a62f45e0fdb12,1be9db247f95,0.23835908,0.03899385,0.03899385,0.55459138,0.28,high|low|open,"CSRank(Sub(Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30),Delay(Mean(ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),10)),30),5)))",-1.0293412,-0.79536559,-0.79536559,-0.96402404,-0.72848662,0.13794368,-0.83543093,0,0.79506391,-0.9030703,0,-0.82149222,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,4
phase3cp_00052,977e4769224ba72b46ca8395,search_outputs,turnover_aware_fresh/round1_scheduler_controlled,turnover_aware_fresh,phase3cw2-turnover-aware,phase3cp_turnover_aware_fresh_from_co,phase3cp_turnover_aware_fresh_from_co,turnover_aware_interaction::rx_range_location::rx_intraday_price_location::slow_product,range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,112a66c2311e4feec5,dbbb163ab1ca85fc14,7f54f6df8ec2,0.24134188,0.03986606,0.03986606,0.55581248,0.28,close|high|low|vwap,"CSRank(Mul(Delay(Mean(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),15),2),Mean(ZScore(Delta($vwap,8)),30)))",-1.03029193,-0.80452774,-0.80452774,-0.96017304,-0.76523356,0.19333221,-0.83500893,0,0.79100883,-0.80625202,0,-0.88709954,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,turnover_aware_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_04027,c08d0a11e29f1fbf9426959e,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_range_location::product,intraday_return+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,42a7127a52090b5086,7aafb82724e58f1a1c,818f07faa36e,0.23085655,0.03680021,0.03680021,0.5515203,0.42,high|low|open|ret_1m,"CSRank(Mul(ZScore(Delta($ret_1m,10)),ZScore(Std(Div(Sub($high,$low),Add(Abs($open),0.000001)),8))))",-1.03036914,-0.82377494,-0.82377494,-0.93644698,-0.80112079,0.14330681,-0.84901713,0,0.78117033,-0.78482222,0,-0.90671678,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_02927,462abf6af0969f36f031c94e,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_flow_amount_volume::spread,flow_amount_volume+intraday_return+range_location,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,1c5cb2915fff11ac5e,91c79dd118865ed010,5556eaa0e74c,0.23080904,0.03678635,0.03678635,0.55150089,0.42,amount|intraday_ret_from_open,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,20)),ZScore(Delta($amount,30))))",-1.0308376,-0.82166693,-0.82166693,-0.95591626,-0.78758931,0.1475734,-0.84673128,0,0.77746063,-0.86094694,0,-0.78006211,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_01364,d090a38cbdb14cfb5eb951ee,search_outputs,low_turnover_repair/round1_scheduler_controlled,low_turnover_repair,phase3cw2-turnover-aware,phase3cp_low_turnover_repair_from_co,phase3cp_low_turnover_repair_from_co,turnover_aware::rx_intraday_return::smooth20,generic_price_volume,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,low_turnover,ed0f38d651ad20ae7e,d903bb8e0b5a4838a9,d8ca76ce0bb3,0.23402363,0.03772627,0.03772627,0.55281678,0.34,close,"CSRank(Mean(ZScore(Delta(Div(Sub($close,Delay($close,1)),Add(Abs(Delay($close,1)),0.000001)),8)),20))",-1.03104716,-0.8355541,-0.8355541,-0.9272646,-0.8121066,0.09928861,-0.85599946,0,0.77463515,-0.9055256,0,-0.82391638,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,low_turnover_repair/round1_scheduler_controlled,,,,0.0,0.0,1
phase3cp_03017,4b7642953e0a8acf1994e786,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_flow_amount_volume::product,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,52f2f8a751bca6bdf2,4f0be74c696086aa0c,9ca890012754,0.23191336,0.03710922,0.03710922,0.55195291,0.42,amount_yuan|m1_first15_last_close|open,"CSRank(Mul(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Div(Mean($amount_yuan,10),Add(Abs(Mean($amount_yuan,30)),0.000001)))))",-1.03233704,-0.81777942,-0.81777942,-0.94927268,-0.75605087,0.17241248,-0.85609451,0,0.78202838,-0.77561135,0,-0.85656779,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
phase3cp_02950,46b5ad680e6e33178c2a84cb,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,bd99ef89c247fac8eb,85990829beca3e0897,5f7e7656c727,0.23305266,0.03744239,0.03744239,0.55241935,0.42,amount_yuan|close|high|low,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),30))),ZScore(Delta($amount_yuan,15))))",-1.03378666,-0.83902011,-0.83902011,-0.92049618,-0.79068785,0.11134672,-0.86173878,0,0.77647173,-0.74735953,0,-0.89342709,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_04064,116ef7d668c7baf6805a0d24,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_range_location::rx_flow_amount_volume::product,flow_amount_volume+range_location,cross_sectional+time_series+arithmetic+state_transform,none,multi_or_unknown,medium_turnover,2f483bbbe51fd792a8,5ed1bcc4ee65a3ae75,468d962fad76,0.2304722,0.03668771,0.03668771,0.5513628,0.42,amount|close|high|low,"CSRank(Mul(ZScore(Sub(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),Mean(Div(Sub($close,$low),Add(Abs(Sub($high,$low)),0.000001)),15))),ZScore(Div(Mean($amount,10),Add(Abs(Mean($amount,30)),0.000001)))))",-1.03472127,-0.80881342,-0.80881342,-0.95648976,-0.78436324,0.17951876,-0.83459298,0,0.79511047,-0.84846698,0,-0.91315686,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_02880,22a0a2c89a4e771ff1e5524b,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_intraday_return::rx_intraday_price_location::spread,intraday_return,cross_sectional+time_series+arithmetic,none,multi_or_unknown,medium_turnover,0ac166591bd2160102,adc6cfd8fd4117d879,0d56cfd406dd,0.23251096,0.03728388,0.03728388,0.55219743,0.42,intraday_ret_from_open|vwap,"CSRank(Sub(ZScore(Delta($intraday_ret_from_open,15)),ZScore(Delta($vwap,30))))",-1.03481816,-0.83965671,-0.83965671,-0.92878629,-0.81281914,0.10941922,-0.86237717,0,0.77444662,-0.87431949,0,-0.86152195,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,5
phase3cp_03011,ff0bab70078ea4b6a88a431e,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_flow_amount_volume::product,flow_amount_volume+opening_state+range_location,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,60b08d635bfe6bcd1b,8f87b9bc991e2a02f7,b4257fc231b4,0.23197907,0.0371285,0.0371285,0.5519799,0.42,m1_first15_last_close|open|volume,"CSRank(Mul(ZScore(Div(Sub($m1_first15_last_close,$open),Add(Abs($open),0.000001))),ZScore(Div(Mean($volume,10),Add(Abs(Mean($volume,30)),0.000001)))))",-1.03516732,-0.82048509,-0.82048509,-0.94997426,-0.75369113,0.17150194,-0.86061797,0,0.78237782,-0.78310601,0,-0.85322566,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,3
phase3cp_04079,039e646a10832eb2ef2b16af,search_outputs,rx_ucb_fresh/round1_scheduler_controlled,rx_ucb_fresh,phase3bs-adaptive-ucb-cem-practice,phase3cp_rx_ucb_fresh_from_co,phase3cp_rx_ucb_fresh_from_co,rx_interaction::rx_opening_divergence::rx_intraday_price_location::product,opening_state,cross_sectional+time_series+arithmetic+state_transform,opening_state,multi_or_unknown,medium_turnover,b419961cb339e7af52,edc841e494972c1c1c,8f0d5a0fbe47,0.23041905,0.03667231,0.03667231,0.55134123,0.42,m1_first5_vwap_return_vs_open|vwap,"CSRank(Mul(ZScore($m1_first5_vwap_return_vs_open),ZScore(Div(Mean($vwap,5),Add(Abs(Mean($vwap,15)),0.000001)))))",-1.03663282,-0.83776451,-0.83776451,-0.94852922,-0.79281921,0.12978337,-0.85757787,0,0.77295261,-0.76047812,0,-0.71232138,0,,non_positive_train_day_sortino|non_positive_worst_horizon_train_sortino|weak_train_day_mcmc|extreme_turnover,HOLD_TRAIN_REWARD,,rx_ucb_fresh/round1_scheduler_controlled,,,,0.0,0.0,2
